  date   ending_time  yb mb db hb mb ye me de he me   umoy      vmoy      vhmoy      vmod      vdir      wmoy      tsmoy     tm_b    rh_b       rapmel  pression     rgd       rgm       rird      rirm       rnet      trad      KH20      tbatt     ubatt    varu         varv         varw         varts     covwu      corwu         covwv        corwv      covwts      corwts         svh         sw         sts        vhwts    precip   tm_h        rh_h    rapmel_h
02/12/10 16:59:59.960 10 12  2 16 30 10 12  2 16 59      0.76      2.25      2.54      2.38    251.42      0.11      6.39      4.83     72.50      3.95    988.34     -0.81      0.62    305.82    332.20    -27.81      3.11     73.11      6.36     12.30  0.4917E+00  0.5429E+00  0.1458E+00  0.6068E-02 -0.8933E-01 -0.3336E+00 -0.1118E+00 -0.3975E+00  0.5161E-02  0.1735E+00  0.1683E+00 -0.2028E-01  0.3194E-03 -0.6325E-03      0.00      4.50     70.19      3.74
02/12/10 17:29:59.976 10 12  2 17  0 10 12  2 17 29      0.42      2.36      2.46      2.39    259.97      0.06      6.25      4.65     73.54      3.96    988.58     -1.35      0.93    291.32    329.20    -40.15      2.81     72.02      6.08     12.31  0.7766E+00  0.7509E+00  0.1750E+00  0.7459E-02 -0.1642E+00 -0.4453E+00 -0.1627E+00 -0.4487E+00  0.7471E-02  0.2068E+00  0.3275E+00  0.2802E-02  0.5284E-03 -0.2636E-02      0.00      4.34     71.12      3.75
02/12/10 17:59:59.991 10 12  2 17 30 10 12  2 17 59      0.24      2.21      2.30      2.22    263.89      0.04      6.13      4.50     75.21      4.01    988.80     -1.17      0.88    294.57    328.47    -35.95      2.67     70.32      5.82     12.31  0.5452E+00  0.5787E+00  0.1308E+00  0.5267E-02 -0.1039E+00 -0.3891E+00 -0.1058E+00 -0.3846E+00  0.6551E-02  0.2496E+00  0.7222E-01  0.5473E-02  0.3326E-03 -0.3270E-02      0.00      4.20     72.73      3.79
02/12/10 18:29:59.904 10 12  2 18  0 10 12  2 18 29      1.00      3.13      3.36      3.29    252.26      0.02      5.90      4.22     76.43      3.99    988.98     -1.65      1.11    272.44    325.18    -55.50      2.37     68.61      5.55     12.31  0.8022E+00  0.8109E+00  0.2014E+00  0.9998E-02 -0.1645E+00 -0.4092E+00 -0.1715E+00 -0.4245E+00 -0.3025E-02 -0.6742E-01  0.8036E-02  0.1075E-01  0.2025E-03 -0.1469E-02      0.00      3.95     73.83      3.78
02/12/10 18:59:59.922 10 12  2 18 30 10 12  2 18 59      1.31      2.24      2.68      2.59    239.77      0.17      5.67      3.97     77.63      3.98    989.17     -1.74      1.16    273.87    323.64    -52.67      2.06     67.58      5.17     12.30  0.6278E+00  0.5287E+00  0.1980E+00  0.1230E-01 -0.1177E+00 -0.3339E+00 -0.1237E+00 -0.3824E+00  0.4362E-02  0.8838E-01  0.6416E-01  0.3041E-01  0.1003E-03 -0.6354E-02      0.00      3.69     75.00      3.77
02/12/10 19:29:59.936 10 12  2 19  0 10 12  2 19 29      1.52      1.93      2.49      2.45    231.75      0.16      5.35      3.58     78.25      3.90    989.32     -2.51      1.49    250.08    319.67    -73.58      1.54     68.47      4.72     12.30  0.4200E+00  0.3614E+00  0.1129E+00  0.1301E-01 -0.2784E-01 -0.1278E+00 -0.3139E-01 -0.1554E+00  0.1178E-03  0.3075E-02  0.1320E+00  0.1356E-02 -0.1336E-03 -0.3768E-02      0.00      3.31     75.61      3.70
02/12/10 19:59:59.946 10 12  2 19 30 10 12  2 19 59      1.36      1.29      1.90      1.88    223.47      0.08      5.06      3.18     78.90      3.83    989.28     -2.76      2.06    240.50    315.88    -80.21      0.90     69.18      4.02     12.31  0.1021E+00  0.7961E-01  0.4009E-01  0.1398E-01 -0.1851E-01 -0.2893E+00 -0.1288E-01 -0.2280E+00 -0.1421E-02 -0.6000E-01 -0.3711E-02  0.3834E-02 -0.1799E-03 -0.4505E-03      0.00      2.98     75.97      3.63
02/12/10 20:29:59.961 10 12  2 20  0 10 12  2 20 29      1.43      0.61      1.58      1.55    203.14     -0.01      4.84      2.84     80.01      3.79    989.40     -1.71      1.88    263.44    315.40    -55.56      0.60     69.47      3.40     12.30  0.1510E+00  0.1057E+00  0.2452E-01  0.9504E-02  0.1173E-02  0.1927E-01 -0.1706E-02 -0.3351E-01 -0.1688E-02 -0.1106E+00 -0.1703E-01 -0.1647E-02 -0.2032E-03  0.1741E-03      0.00      2.74     76.56      3.60
02/12/10 20:59:59.972 10 12  2 20 30 10 12  2 20 59      1.40     -0.95      1.71      1.69    145.90     -0.04      4.47      2.58     80.42      3.74    989.24     -2.77      2.02    231.87    312.15    -85.07      0.25     68.54      3.17     12.30  0.1091E+00  0.7960E-01  0.1373E-01  0.6783E-01 -0.8095E-02 -0.2091E+00  0.2025E-02  0.6126E-01 -0.3582E-02 -0.1174E+00  0.2871E-01 -0.1478E-03 -0.6214E-02 -0.9562E-03      0.00      2.43     77.14      3.55
02/12/10 21:29:59.991 10 12  2 21  0 10 12  2 21 29      2.34      0.00      2.40      2.34    179.97     -0.05      4.13      2.09     82.66      3.71    989.22     -2.57      2.18    229.75    310.12    -85.12     -0.31     68.24      2.63     12.30  0.3960E+00  0.2816E+00  0.7034E-01  0.1475E-01 -0.4214E-01 -0.2525E+00  0.1158E-01  0.8232E-01 -0.9139E-02 -0.2837E+00  0.9289E-01  0.5968E-02  0.8786E-04 -0.1563E-02      0.00      1.93     79.24      3.52
02/12/10 21:59:59.899 10 12  2 21 30 10 12  2 21 59      2.83      0.58      2.96      2.89    191.57      0.03      4.05      2.07     83.12      3.73    988.94     -2.44      2.05    229.39    310.06    -85.15     -0.26     67.69      2.30     12.31  0.6590E+00  0.2969E+00  0.1366E+00  0.1601E-01 -0.1066E+00 -0.3552E+00  0.1451E-01  0.7204E-01 -0.1794E-01 -0.3835E+00 -0.2057E-01  0.7971E-02 -0.7926E-03  0.8578E-03      0.00      1.86     80.13      3.54
02/12/10 22:29:59.916 10 12  2 22  0 10 12  2 22 29      3.22      0.59      3.31      3.27    190.47      0.01      4.08      2.09     83.53      3.75    988.86     -2.11      1.84    239.95    310.82    -74.82     -0.13     67.54      2.23     12.30  0.3748E+00  0.2453E+00  0.1109E+00  0.1158E-01 -0.7096E-01 -0.3481E+00  0.1639E-01  0.9936E-01 -0.1156E-01 -0.3227E+00 -0.4304E-01  0.6457E-02  0.1571E-03  0.1143E-03      0.00      1.88     80.51      3.56
02/12/10 22:59:59.931 10 12  2 22 30 10 12  2 22 59      2.92      0.83      3.10      3.04    195.91     -0.03      4.08      2.03     83.51      3.73    988.84     -2.28      1.77    234.33    310.52    -80.23     -0.09     67.98      2.31     12.29  0.3491E+00  0.3554E+00  0.1264E+00  0.1560E-01 -0.6598E-01 -0.3142E+00  0.3244E-01  0.1531E+00 -0.1564E-01 -0.3524E+00 -0.3471E-01 -0.1382E-02  0.3373E-04 -0.3992E-03      0.00      1.88     80.46      3.56
02/12/10 23:29:59.943 10 12  2 23  0 10 12  2 23 29      1.94      0.53      2.06      2.01    195.24     -0.04      4.13      2.06     82.97      3.72    988.85     -2.59      2.32    229.27    308.72    -84.35     -0.38     68.90      2.14     12.29  0.2301E+00  0.2454E+00  0.5202E-01  0.1160E-01 -0.1098E-01 -0.1003E+00  0.1333E-01  0.1180E+00 -0.7184E-02 -0.2925E+00  0.6846E-02  0.3218E-04 -0.4124E-03 -0.7579E-03      0.00      1.88     80.10      3.54
02/12/10 23:59:59.956 10 12  2 23 30 10 12  2 23 59      0.63     -0.70      1.07      0.94    132.19      0.02      3.28      1.36     83.35      3.55    988.68     -2.95      1.96    233.96    305.86    -76.81     -1.06     65.69      1.86     12.29  0.7252E-01  0.1720E+00  0.1217E-01  0.1105E+00 -0.3947E-02 -0.1329E+00 -0.1359E-01 -0.2971E+00 -0.3905E-02 -0.1065E+00 -0.2997E-01  0.4755E-03  0.4724E-01 -0.1334E-02      0.00      1.26     80.27      3.40
03/12/10 00:29:59.969 10 12  3  0  0 10 12  3  0 29     -0.03     -1.07      1.23      1.07     88.32     -0.02      2.89      0.82     86.09      3.53    988.58     -1.67      2.09    254.08    305.79    -55.46     -1.58     62.44      1.36     12.29  0.1987E+00  0.2024E+00  0.1474E-01  0.1270E-01 -0.6104E-02 -0.1128E+00  0.6021E-02  0.1102E+00 -0.2345E-02 -0.1714E+00  0.8898E-02  0.9530E-04 -0.1474E-03  0.3274E-03      0.00      0.66     82.70      3.35
03/12/10 00:59:59.984 10 12  3  0 30 10 12  3  0 59      0.51     -0.67      1.14      0.84    127.00     -0.02      2.78      0.68     87.08      3.53    988.56     -1.20      1.58    276.70    308.21    -34.29     -1.42     64.21      1.23     12.30  0.4775E+00  0.1499E+00  0.1656E-01  0.2157E-01 -0.1237E-01 -0.1391E+00  0.4922E-02  0.9878E-01 -0.1500E-02 -0.7933E-01 -0.1637E-01  0.6562E-03  0.3876E-02 -0.5840E-03      0.00      0.54     83.96      3.37
03/12/10 01:29:59.992 10 12  3  1  0 10 12  3  1 29     -0.10     -1.25      1.33      1.26     85.22     -0.01      2.49      0.51     87.49      3.51    988.46     -1.29      1.01    279.08    309.33    -32.56     -1.35     63.68      1.36     12.28  0.1743E+00  0.1689E+00  0.2269E-01  0.3489E-01 -0.1842E-01 -0.2929E+00  0.1914E-01  0.3091E+00  0.6722E-02  0.2389E+00 -0.2044E-02 -0.7534E-04  0.1942E-02 -0.7246E-03      0.00      0.31     84.62      3.34
03/12/10 01:59:59.909 10 12  3  1 30 10 12  3  1 59      0.69     -0.66      1.17      0.95    136.03      0.00      2.44      0.33     88.25      3.49    988.66     -0.81      1.07    288.40    309.69    -23.17     -1.52     62.58      1.34     12.29  0.1280E+00  0.2688E+00  0.1376E-01  0.2611E-01  0.4297E-02  0.1024E+00  0.1293E-02  0.2127E-01 -0.6007E-03 -0.3169E-01  0.7884E-01  0.9028E-04  0.5428E-02 -0.1461E-02      0.00      0.12     85.83      3.34
03/12/10 02:29:59.919 10 12  3  2  0 10 12  3  2 29      1.44      0.04      1.48      1.44    181.60     -0.05      4.14      1.31     87.58      3.72    988.87      0.95      1.66    306.05    314.26     -8.92     -0.28     72.67      1.63     12.29  0.1430E+00  0.1307E+00  0.2655E-01  0.7085E-01 -0.1013E-01 -0.1644E+00 -0.2262E-02 -0.3841E-01 -0.8691E-02 -0.2004E+00 -0.8977E-02 -0.5424E-05 -0.2181E-01 -0.5404E-03      0.00      1.53     84.27      3.63
03/12/10 02:59:59.940 10 12  3  2 30 10 12  3  2 59      2.07      2.09      3.05      2.94    225.21      0.05      4.35      2.34     79.32      3.62    989.02     -0.10      0.98    300.94    316.25    -16.38      0.65     75.34      2.30     12.30  0.1910E+01  0.1303E+01  0.2742E+00  0.2783E-01 -0.7842E-01 -0.1084E+00 -0.4813E-01 -0.8053E-01 -0.8329E-02 -0.9535E-01  0.5888E+00 -0.4349E-02  0.1802E-02 -0.2980E-02      0.00      2.18     76.63      3.46
03/12/10 03:29:59.947 10 12  3  3  0 10 12  3  3 29      3.28      2.62      4.30      4.20    218.56      0.04      4.01      2.15     79.34      3.58    988.94     -1.90      0.95    254.15    312.81    -61.51      0.35     73.93      2.80     12.30  0.1306E+01  0.8081E+00  0.5048E+00  0.1051E-01 -0.3031E+00 -0.3733E+00 -0.1197E+00 -0.1874E+00 -0.1136E-01 -0.1560E+00  0.1444E+00 -0.6321E-01 -0.7859E-04  0.7710E-03      0.00      1.90     76.50      3.39
03/12/10 03:59:59.965 10 12  3  3 30 10 12  3  3 59      2.77      2.81      4.03      3.95    225.43      0.10      3.91      1.98     81.49      3.63    989.03     -1.74      1.19    251.33    311.62    -63.23      0.06     71.81      2.71     12.30  0.9524E+00  0.8171E+00  0.3462E+00  0.1208E-01 -0.1585E+00 -0.2761E+00 -0.1168E+00 -0.2196E+00 -0.1573E-01 -0.2432E+00  0.4623E+00 -0.8981E-02  0.1428E-04 -0.1177E-02      0.00      1.75     78.58      3.44
03/12/10 04:29:59.977 10 12  3  4  0 10 12  3  4 29      2.58      2.89      3.94      3.87    228.23      0.08      3.98      2.05     83.08      3.72    989.00     -1.66      1.16    253.06    312.06    -61.82      0.16     69.81      2.67     12.30  0.7569E+00  0.6566E+00  0.3476E+00  0.8968E-02 -0.1795E+00 -0.3499E+00 -0.1287E+00 -0.2694E+00 -0.1929E-01 -0.3454E+00  0.2590E+00 -0.5243E-02  0.1079E-03 -0.2366E-04      0.00      1.81     80.28      3.53
03/12/10 04:59:59.996 10 12  3  4 30 10 12  3  4 59      2.08      2.23      3.11      3.05    227.04      0.13      3.96      2.02     83.49      3.73    989.00     -1.46      1.16    265.89    312.53    -49.27      0.12     68.36      2.63     12.30  0.5495E+00  0.4571E+00  0.2201E+00  0.8163E-02 -0.1224E+00 -0.3519E+00 -0.9577E-01 -0.3019E+00 -0.1449E-01 -0.3419E+00  0.7855E-01 -0.2713E-01 -0.1873E-04 -0.1221E-02      0.00      1.78     80.64      3.54
03/12/10 05:29:59.907 10 12  3  5  0 10 12  3  5 29      2.45      2.79      3.79      3.71    228.66      0.15      4.02      2.12     83.53      3.76    989.12     -0.25      0.37    307.67    316.58     -9.52      0.48     55.61      2.86     12.30  0.1008E+01  0.7728E+00  0.3119E+00  0.6705E-02 -0.1375E+00 -0.2452E+00 -0.1301E+00 -0.2649E+00 -0.4640E-02 -0.1015E+00  0.3260E+00 -0.5245E-02  0.1152E-03  0.2412E-02      0.00      1.84     80.81      3.56
03/12/10 05:59:59.922 10 12  3  5 30 10 12  3  5 59      2.88      3.54      4.66      4.56    230.87      0.14      3.94      2.08     84.69      3.80    989.25     -0.76      0.23    309.58    317.32     -8.73      0.20     -0.21      3.10     12.30  0.9375E+00  0.9522E+00  0.4899E+00  0.1157E-01 -0.1689E+00 -0.2493E+00 -0.1597E+00 -0.2338E+00 -0.1479E-02 -0.1965E-01  0.1736E+00  0.7657E-01  0.6946E-04 -0.1196E-02      0.00      1.82     81.68      3.59
03/12/10 06:29:59.932 10 12  3  6  0 10 12  3  6 29      1.98      2.97      3.65      3.56    236.33      0.11      3.56      1.68     87.21      3.80    989.35     -0.62      0.66    312.70    315.80     -4.38     -0.33     -0.22      3.01     12.29  0.9939E+00  0.1059E+01  0.3156E+00  0.6625E-01 -0.2260E+00 -0.4034E+00 -0.2226E+00 -0.3851E+00 -0.5220E-02 -0.3610E-01  0.9143E-01 -0.1287E-02 -0.1038E-01 -0.7791E-02      0.20      1.40     84.31      3.60
03/12/10 06:59:59.952 10 12  3  6 30 10 12  3  6 59      1.91      2.67      3.37      3.28    234.34      0.20      3.22      1.46     89.36      3.83    989.71     -0.23      0.27    313.21    315.75     -3.04     -0.37     -0.28      2.76     12.30  0.1172E+01  0.9695E+00  0.2641E+00  0.8451E-02 -0.1682E+00 -0.3023E+00 -0.1619E+00 -0.3200E+00  0.1741E-02  0.3685E-01  0.2582E+00  0.2080E-01  0.4390E-03 -0.6369E-02      0.40      1.15     86.62      3.63
03/12/10 07:29:59.963 10 12  3  7  0 10 12  3  7 29      1.95      2.92      3.66      3.51    236.31      0.33      3.64      1.77     89.43      3.92    990.25      2.82      0.59    314.72    317.71     -0.76      0.01     -0.34      2.77     12.30  0.1733E+01  0.1381E+01  0.3704E+00  0.4992E-01 -0.1893E+00 -0.2363E+00 -0.2614E+00 -0.3655E+00  0.1115E-02  0.8203E-02  0.1030E-01  0.2191E-01  0.1446E-02 -0.9735E-02      0.20      1.48     87.32      3.75
03/12/10 07:59:59.980 10 12  3  7 30 10 12  3  7 59      1.35      2.74      3.16      3.05    243.70      0.06      2.81      2.15     88.01      3.96    990.79     11.24      1.46    316.07    319.37      6.48      0.39     -0.39      2.97     12.30  0.5568E+01  0.4579E+01  0.4404E+00  0.3652E+01 -0.1014E+00 -0.6476E-01 -0.1716E+00 -0.1208E+00  0.8065E-01  0.6360E-01 -0.6945E+00  0.6521E-01 -0.5489E+01 -0.4271E+00      0.00      1.85     86.27      3.80
03/12/10 08:29:59.995 10 12  3  8  0 10 12  3  8 29      2.07      4.45      5.11      4.91    245.12      0.21      4.14      2.25     87.31      3.96    991.39     35.79      3.85    312.66    320.24     24.35      0.52     -0.40      3.17     12.30  0.2435E+01  0.2506E+01  0.8711E+00  0.1088E-01 -0.5848E+00 -0.4015E+00 -0.6788E+00 -0.4594E+00  0.1852E-01  0.1902E+00  0.1228E+01  0.1374E+00  0.2816E-03 -0.4350E-02      0.00      1.94     85.34      3.78
03/12/10 08:59:59.908 10 12  3  8 30 10 12  3  8 59      1.53      4.20      4.67      4.47    250.04      0.13      4.18      2.32     86.63      3.94    991.93     52.01      5.18    306.36    320.85     32.33      0.67     -0.44      3.31     12.31  0.1702E+01  0.1666E+01  0.5455E+00  0.8657E-02 -0.3816E+00 -0.3960E+00 -0.3875E+00 -0.4064E+00  0.1258E-01  0.1830E+00  0.7171E+00 -0.6446E-02  0.1261E-03 -0.7243E-02      0.00      2.00     84.44      3.75
03/12/10 09:29:59.922 10 12  3  9  0 10 12  3  9 29      1.00      4.51      4.79      4.62    257.44      0.13      4.26      2.39     85.13      3.89    992.41     73.65      6.99    305.96    322.18     50.45      0.91     -0.45      3.51     12.30  0.2623E+01  0.2728E+01  0.7241E+00  0.1308E-01 -0.6180E+00 -0.4484E+00 -0.6546E+00 -0.4657E+00  0.2905E-01  0.2985E+00  0.1182E+01  0.1360E-01  0.2711E-03 -0.2750E-02      0.00      2.07     82.77      3.70
03/12/10 09:59:59.932 10 12  3  9 30 10 12  3  9 59      0.95      5.40      5.70      5.48    260.00      0.07      4.27      2.45     80.60      3.70    993.07     90.24      8.82    306.27    322.63     65.05      1.04     17.14      3.82     12.30  0.3197E+01  0.3299E+01  0.8571E+00  0.1495E-01 -0.7461E+00 -0.4508E+00 -0.7676E+00 -0.4565E+00  0.2802E-01  0.2475E+00 -0.5685E-01  0.1485E+00 -0.1176E-08 -0.8696E-02      0.00      2.13     78.15      3.50
03/12/10 10:29:59.950 10 12  3 10  0 10 12  3 10 29      0.65      6.00      6.23      6.04    263.83      0.03      4.23      2.54     75.88      3.50    993.58    163.94     20.48    269.33    321.84     90.95      1.32     59.49      4.17     12.31  0.3971E+01  0.3999E+01  0.9062E+00  0.1987E-01 -0.8848E+00 -0.4664E+00 -0.8862E+00 -0.4655E+00  0.3920E-01  0.2922E+00  0.5992E+00  0.2600E+00  0.1407E-03 -0.1165E-01      0.00      2.23     73.30      3.31
03/12/10 10:59:59.965 10 12  3 10 30 10 12  3 10 59      1.75      5.40      5.88      5.68    252.10      0.11      4.26      2.77     70.65      3.31    993.94    285.73     38.47    233.85    323.19    157.92      1.90     68.95      4.66     12.30  0.4248E+01  0.4281E+01  0.1030E+01  0.3229E-01 -0.9511E+00 -0.4546E+00 -0.9871E+00 -0.4700E+00  0.6535E-01  0.3583E+00  0.3462E+01  0.2456E+00  0.1019E-02 -0.1119E-01      0.00      2.45     68.32      3.13
03/12/10 11:29:59.979 10 12  3 11  0 10 12  3 11 29      1.81      5.36      5.86      5.66    251.31      0.13      4.53      3.17     67.21      3.24    994.03    367.70     51.56    255.62    330.34    241.43      2.52     72.92      5.34     12.29  0.3251E+01  0.3093E+01  0.8950E+00  0.4716E-01 -0.7029E+00 -0.4121E+00 -0.7496E+00 -0.4505E+00  0.7403E-01  0.3603E+00  0.5224E+00 -0.9296E-01  0.2658E-02 -0.1393E-01      0.00      2.79     65.09      3.05
03/12/10 11:59:59.991 10 12  3 11 30 10 12  3 11 59      1.56      4.32      4.80      4.59    250.19      0.30      4.51      3.43     65.61      3.22    994.14    211.07     29.27    289.48    333.06    138.22      2.61     73.45      5.81     12.30  0.5456E+01  0.5176E+01  0.9092E+00  0.1638E+01 -0.6170E+00 -0.2770E+00 -0.7002E+00 -0.3228E+00  0.1795E+00  0.1471E+00  0.4384E+00  0.1140E+00 -0.6518E+01 -0.6306E+00      0.00      3.05     63.58      3.04
03/12/10 12:29:59.961 10 12  3 12  0 10 12  3 12 29      0.93      4.10      4.42      4.20    257.24      0.17      4.67      3.64     62.20      3.10    994.22    210.16     28.84    282.27    332.96    130.64      2.68     77.31      5.87     12.31  0.4917E+01  0.5024E+01  0.6220E+00  0.1978E+01 -0.5806E+00 -0.3320E+00 -0.6207E+00 -0.3511E+00  0.1255E+00  0.1131E+00  0.1461E+01  0.4371E-01 -0.8215E+01 -0.5314E+00      0.00      3.29     60.22      2.93
03/12/10 12:59:59.924 10 12  3 12 30 10 12  3 12 59      1.59      5.81      6.21      6.02    254.65      0.20      5.06      3.78     59.26      2.98    994.37    190.17     26.97    280.03    332.54    110.69      2.72     80.61      5.93     12.29  0.6580E+01  0.6193E+01  0.1116E+01  0.5568E+00 -0.9050E+00 -0.3340E+00 -0.9572E+00 -0.3641E+00  0.9064E-01  0.1150E+00  0.4812E+00  0.5916E-01 -0.2539E+01 -0.1864E+00      0.00      3.45     57.18      2.81
03/12/10 13:29:59.939 10 12  3 13  0 10 12  3 13 29      2.02      5.13      5.67      5.51    248.50      0.17      4.65      3.81     59.27      2.98    994.75    154.34     21.72    291.33    331.92     92.03      2.64     79.03      5.86     12.29  0.7958E+01  0.7263E+01  0.9113E+00  0.2803E+01 -0.6382E+00 -0.2370E+00 -0.6882E+00 -0.2675E+00  0.1539E+00  0.9633E-01 -0.6069E+01  0.2704E+00 -0.1116E+02 -0.9100E+00      0.00      3.49     57.12      2.81
